txn_id,amount,ts,channel,risk_score,product_cd,addr1,addr2,card_id,customer_id,profile_id,email_domain
3137127,87.97,2016-08-03 00:44:08,in_person,0.1,W,433.0,87.0,C05876-K1,C05876,,gmail.com
3137129,57.36,2016-08-03 00:45:33,online,0.04,C,,87.0,C11923-K1,C11923,SM-G935F Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,hotmail.com
3137134,108.9,2016-08-03 00:47:07,in_person,0.01,W,310.0,87.0,C08945-K1,C08945,,gmail.com
3137137,69.92,2016-08-03 00:47:44,online,0.3,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 63.0 | UnknownScreen,gmail.com
3137144,58.04,2016-08-03 00:49:34,in_person,0.02,W,310.0,87.0,C11464-K1,C11464,,gmail.com
3137180,106.0,2016-08-03 01:02:02,in_person,0.03,W,220.0,87.0,C08945-K1,C08945,,gmail.com
3137196,45.94,2016-08-03 01:08:29,in_person,0.05,W,433.0,87.0,C13440-K1,C13440,,
3137199,50.8,2016-08-03 01:09:05,online,0.28,C,,87.0,C11923-K1,C11923,BLADE V8 SE Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137201,157.96,2016-08-03 01:10:01,in_person,0.1,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3137203,30.18,2016-08-03 01:10:45,online,0.4,C,,87.0,C04597-K1,C04597,rv:57.0 | UnknownOS | firefox 57.0 | UnknownScreen,gmail.com
3137210,30.13,2016-08-03 01:13:13,online,0.13,C,,87.0,C04597-K1,C04597,rv:57.0 | UnknownOS | firefox 57.0 | UnknownScreen,gmail.com
3137214,24.42,2016-08-03 01:13:52,online,0.05,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137220,50.05,2016-08-03 01:15:18,online,0.17,H,325.0,87.0,C02354-K1,C02354,Windows | Windows 7 | chrome 63.0 | 1920x1080,gmail.com
3137223,58.97,2016-08-03 01:15:34,in_person,0.12,W,469.0,87.0,C13440-K1,C13440,,
3137232,116.99,2016-08-03 01:17:13,in_person,0.04,W,476.0,87.0,C11227-K1,C11227,,yahoo.com
3137251,97.94,2016-08-03 01:21:11,in_person,0.13,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3137253,27.99,2016-08-03 01:21:31,in_person,0.03,W,472.0,87.0,C13440-K1,C13440,,gmail.com
3137258,77.95,2016-08-03 01:22:57,in_person,0.08,W,315.0,87.0,C06403-K1,C06403,,icloud.com
3137272,40.15,2016-08-03 01:28:07,online,0.15,C,,87.0,C08962-K1,C08962,LG-H320 Build/LRX21Y | UnknownOS | chrome 56.0 for android | UnknownScreen,gmail.com
3137280,20.94,2016-08-03 01:30:26,in_person,0.22,W,177.0,87.0,C08945-K1,C08945,,gmail.com
3137284,27.01,2016-08-03 01:30:48,in_person,0.32,W,310.0,87.0,C11464-K1,C11464,,icloud.com
3137285,4.93,2016-08-03 01:30:53,online,0.17,C,,87.0,C11923-K1,C11923,,hotmail.com
3137288,17.73,2016-08-03 01:31:42,online,0.42,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | chrome 62.0 | UnknownScreen,gmail.com
3137304,54.43,2016-08-03 01:37:22,in_person,0.08,W,272.0,87.0,C13440-K1,C13440,,yahoo.com
3137310,94.04,2016-08-03 01:38:58,in_person,0.05,W,315.0,87.0,C06403-K1,C06403,,icloud.com
3137325,88.04,2016-08-03 01:45:01,in_person,0.08,W,315.0,87.0,C06403-K1,C06403,,icloud.com
3137394,8.57,2016-08-03 02:07:45,online,0.04,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 63.0 | UnknownScreen,live.com.mx
3137420,54.94,2016-08-03 02:17:16,in_person,0.03,W,191.0,87.0,C06403-K1,C06403,,icloud.com
3137423,13.57,2016-08-03 02:18:02,online,0.2,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari 11.0 | UnknownScreen,hotmail.com
3137435,48.96,2016-08-03 02:21:16,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3137439,80.2,2016-08-03 02:23:43,online,0.07,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,gmail.com
3137444,63.16,2016-08-03 02:25:08,online,0.03,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari 11.0 | UnknownScreen,hotmail.com
3137454,59.0,2016-08-03 02:27:47,in_person,0.05,W,472.0,87.0,C05876-K1,C05876,,gmail.com
3137461,159.08,2016-08-03 02:32:01,in_person,0.11,W,143.0,87.0,C12311-K1,C12311,,gmail.com
3137477,62.91,2016-08-03 02:36:58,in_person,0.08,W,315.0,87.0,C06403-K1,C06403,,gmail.com
3137481,58.98,2016-08-03 02:37:55,in_person,0.21,W,325.0,87.0,C02354-K1,C02354,,aol.com
3137484,29.02,2016-08-03 02:38:23,in_person,0.12,W,264.0,87.0,C07671-K1,C07671,,yahoo.com
3137498,57.88,2016-08-03 02:43:25,in_person,0.11,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3137509,57.99,2016-08-03 02:49:20,in_person,0.2,W,315.0,87.0,C06403-K1,C06403,,gmail.com
3137517,66.94,2016-08-03 02:52:48,in_person,0.36,W,315.0,87.0,C06403-K1,C06403,,icloud.com
3137518,31.63,2016-08-03 02:53:07,online,0.92,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137521,160.9,2016-08-03 02:55:09,in_person,0.15,W,123.0,87.0,C13440-K1,C13440,,
3137527,49.93,2016-08-03 02:57:29,online,0.23,H,325.0,87.0,C02354-K1,C02354,iOS Device | iOS 11.1.2 | mobile safari generic | 2208x1242,gmail.com
3137532,63.09,2016-08-03 02:59:03,online,0.37,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari 11.0 | UnknownScreen,hotmail.com
3137533,24.19,2016-08-03 02:59:14,online,0.25,C,,87.0,C04597-K1,C04597,Windows | UnknownOS | chrome 63.0 | UnknownScreen,gmail.com
3137547,32.29,2016-08-03 03:03:58,online,0.18,C,,87.0,C08962-K1,C08962,Hisense U963 Build/MRA58K | UnknownOS | chrome 54.0 for android | UnknownScreen,gmail.com
3137553,30.96,2016-08-03 03:05:33,in_person,0.03,W,264.0,87.0,C07671-K1,C07671,,yahoo.com
3137565,35.88,2016-08-03 03:10:35,in_person,0.11,W,264.0,87.0,C07671-K1,C07671,,
3137566,22.44,2016-08-03 03:10:44,online,0.01,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137584,49.16,2016-08-03 03:19:26,online,0.12,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | chrome 63.0 | UnknownScreen,gmail.com
3137595,12.35,2016-08-03 03:23:51,online,0.22,C,,87.0,C04597-K1,C04597,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,gmail.com
3137596,105.52,2016-08-03 03:24:29,in_person,0.21,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3137597,59.06,2016-08-03 03:24:45,in_person,0.44,W,325.0,87.0,C02354-K1,C02354,,
3137611,65.51,2016-08-03 03:33:05,online,0.09,C,,87.0,C04597-K1,C04597,LG-K200 Build/MXB48T | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137615,65.58,2016-08-03 03:35:09,online,0.01,C,,87.0,C04597-K1,C04597,LG-K200 Build/MXB48T | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137616,144.91,2016-08-03 03:35:12,online,0.65,C,,87.0,C11847-K1,C11847,SM-G532M Build/MMB29T | UnknownOS | Samsung/SM-G532M | UnknownScreen,
3137619,9.96,2016-08-03 03:36:29,online,0.31,C,,87.0,C11923-K1,C11923,SM-J730GM Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,anonymous.com
3137627,48.0,2016-08-03 03:38:28,in_person,0.11,W,315.0,87.0,C13440-K1,C13440,,anonymous.com
3137639,65.62,2016-08-03 03:42:43,online,0.05,C,,87.0,C04597-K1,C04597,Blade V6 Build/LRX22G | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137641,65.51,2016-08-03 03:44:16,online,0.26,C,,87.0,C04597-K1,C04597,LG-K200 Build/MXB48T | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137643,59.01,2016-08-03 03:44:50,in_person,0.14,W,325.0,87.0,C02354-K1,C02354,,aol.com
3137655,108.45,2016-08-03 03:49:04,in_person,0.15,W,327.0,87.0,C13440-K1,C13440,,gmail.com
3137657,8.54,2016-08-03 03:50:04,online,0.07,C,,87.0,C11923-K1,C11923,ALE-L23 Build/HuaweiALE-L23 | UnknownOS | chrome 62.0 for android | UnknownScreen,hotmail.com
3137697,45.42,2016-08-03 04:11:06,online,0.48,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137706,45.31,2016-08-03 04:14:59,online,0.13,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137707,45.33,2016-08-03 04:15:03,online,0.02,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137714,211.03,2016-08-03 04:20:20,in_person,0.13,W,310.0,87.0,C11464-K1,C11464,,
3137716,49.54,2016-08-03 04:20:44,online,0.2,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137720,45.36,2016-08-03 04:23:18,online,0.05,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137726,462.48,2016-08-03 04:27:35,in_person,0.01,W,337.0,87.0,C11227-K1,C11227,,gmail.com
3137728,130.0,2016-08-03 04:28:52,in_person,0.12,W,337.0,87.0,C06403-K1,C06403,,gmail.com
3137729,129.86,2016-08-03 04:29:58,in_person,0.14,W,337.0,87.0,C06403-K1,C06403,,gmail.com
3137730,262.99,2016-08-03 04:30:32,in_person,0.12,W,205.0,87.0,C13440-K1,C13440,,aol.com
3137735,45.33,2016-08-03 04:35:30,online,0.41,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137736,45.24,2016-08-03 04:35:44,online,0.07,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | chrome 63.0 | UnknownScreen,hotmail.com
3137740,108.0,2016-08-03 04:36:58,in_person,0.22,W,337.0,87.0,C06403-K1,C06403,,gmail.com
3137742,25.05,2016-08-03 04:39:33,in_person,0.26,W,337.0,87.0,C11227-K1,C11227,,gmail.com
3137744,26.01,2016-08-03 04:40:37,in_person,0.23,W,444.0,87.0,C08945-K1,C08945,,
3137753,12.41,2016-08-03 04:43:09,online,0.05,C,,87.0,C11923-K1,C11923,ALE-L23 Build/HuaweiALE-L23 | UnknownOS | chrome 62.0 for android | UnknownScreen,hotmail.com
3137755,489.38,2016-08-03 04:44:13,in_person,0.02,W,337.0,87.0,C11227-K1,C11227,,gmail.com
3137772,99.95,2016-08-03 04:56:31,in_person,0.13,W,325.0,87.0,C02354-K1,C02354,,
3137774,26.01,2016-08-03 04:57:14,in_person,0.19,W,444.0,87.0,C08945-K1,C08945,,gmail.com
3137775,12.31,2016-08-03 04:57:20,online,0.04,C,,87.0,C11923-K1,C11923,ALE-L23 Build/HuaweiALE-L23 | UnknownOS | chrome 62.0 for android | UnknownScreen,hotmail.com
3137779,24.8,2016-08-03 04:58:32,online,0.16,C,,87.0,C04597-K1,C04597,UnknownDevice | UnknownOS | mobile safari 11.0 | UnknownScreen,gmail.com
3137784,36.59,2016-08-03 05:04:01,in_person,0.13,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3137794,31.01,2016-08-03 05:10:14,online,0.04,C,,87.0,C08962-K1,C08962,MotoG3 Build/MPIS24.65-33.1-2-16 | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137795,98.01,2016-08-03 05:13:09,in_person,0.02,W,469.0,87.0,C13440-K1,C13440,,
3137803,107.9,2016-08-03 05:20:19,in_person,0.07,W,191.0,87.0,C13440-K1,C13440,,gmail.com
3137805,38.08,2016-08-03 05:22:33,online,0.01,C,,87.0,C11923-K1,C11923,SM-T560 Build/KTU84P | UnknownOS | chrome 63.0 for android | UnknownScreen,anonymous.com
3137831,25.94,2016-08-03 05:44:37,in_person,0.25,W,444.0,87.0,C08945-K1,C08945,,
3137841,20.68,2016-08-03 05:59:56,online,0.11,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 57.0 | UnknownScreen,hotmail.com
3137850,28.36,2016-08-03 06:15:57,online,0.21,C,,87.0,C11923-K1,C11923,SM-G900M Build/LRX21T | UnknownOS | chrome 63.0 for android | UnknownScreen,hotmail.com
3137856,19.4,2016-08-03 06:26:38,online,0.11,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | chrome 63.0 | UnknownScreen,outlook.com
3137860,72.91,2016-08-03 06:27:26,in_person,0.07,W,220.0,87.0,C08945-K1,C08945,,gmail.com
3137875,75.0,2016-08-03 06:39:37,in_person,0.05,W,110.0,87.0,C08945-K1,C08945,,gmail.com
3137881,144.98,2016-08-03 06:47:46,in_person,0.02,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3137888,18.73,2016-08-03 06:51:21,online,0.45,C,,87.0,C11847-K1,C11847,SM-G955F Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137889,162.47,2016-08-03 06:55:53,in_person,0.25,W,325.0,87.0,C02354-K1,C02354,,yahoo.com
3137890,24.75,2016-08-03 06:57:01,online,0.23,C,,87.0,C04597-K1,C04597,SM-G925I Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137893,107.96,2016-08-03 07:00:48,in_person,0.07,W,269.0,87.0,C13440-K1,C13440,,
3137897,78.18,2016-08-03 07:04:23,in_person,0.1,W,110.0,87.0,C13440-K1,C13440,,
3137898,42.97,2016-08-03 07:05:29,in_person,0.1,W,299.0,87.0,C06403-K1,C06403,,icloud.com
3137904,335.03,2016-08-03 07:14:35,in_person,0.17,W,177.0,87.0,C08945-K1,C08945,,gmail.com
3137907,24.9,2016-08-03 07:19:30,online,0.08,C,,87.0,C04597-K1,C04597,SM-G925I Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137908,24.75,2016-08-03 07:21:35,online,0.21,C,,87.0,C04597-K1,C04597,SM-G925I Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137910,35.89,2016-08-03 07:26:15,in_person,0.01,W,299.0,87.0,C06403-K1,C06403,,icloud.com
3137913,24.77,2016-08-03 07:29:11,online,0.12,C,,87.0,C04597-K1,C04597,SM-G925I Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137914,30.89,2016-08-03 07:33:32,in_person,0.28,W,299.0,87.0,C06403-K1,C06403,,icloud.com
3137916,22.2,2016-08-03 07:36:37,online,0.08,C,,87.0,C11923-K1,C11923,Windows | UnknownOS | chrome 63.0 | UnknownScreen,anonymous.com
3137919,42.6,2016-08-03 07:44:22,online,0.2,C,,87.0,C11923-K1,C11923,Mi A1 Build/N2G47H | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3137923,54.0,2016-08-03 08:00:19,in_person,0.03,W,299.0,87.0,C08623-K1,C08623,,gmail.com
3137924,32.36,2016-08-03 08:01:47,online,0.09,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | safari generic | UnknownScreen,hotmail.com
3137926,53.92,2016-08-03 08:06:49,in_person,0.11,W,299.0,87.0,C08945-K1,C08945,,yahoo.com
3137934,77.03,2016-08-03 08:28:57,online,0.27,C,,87.0,C11923-K1,C11923,SM-J700M Build/MMB29K | UnknownOS | chrome 63.0 for android | UnknownScreen,outlook.es
3137974,59.06,2016-08-03 11:25:54,in_person,0.03,W,191.0,87.0,C13440-K1,C13440,,
3137978,299.95,2016-08-03 11:34:08,online,0.46,H,264.0,87.0,C04570-K1,C04570,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242,yahoo.com
3137995,378.02,2016-08-03 12:03:27,in_person,0.1,W,325.0,87.0,C02354-K1,C02354,,aol.com
3138005,57.98,2016-08-03 12:18:16,in_person,0.59,W,420.0,87.0,C13440-K1,C13440,,
3138007,100.05,2016-08-03 12:20:30,in_person,0.23,W,325.0,87.0,C02354-K1,C02354,,
3138012,425.04,2016-08-03 12:32:21,in_person,0.16,W,264.0,87.0,C07671-K1,C07671,,
3138020,225.99,2016-08-03 12:41:19,in_person,0.16,W,204.0,87.0,C03575-K1,C03575,,gmail.com
3138031,39.07,2016-08-03 12:48:58,in_person,0.06,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3138043,226.07,2016-08-03 12:54:17,in_person,0.07,W,204.0,87.0,C03575-K1,C03575,,gmail.com
3138052,209.96,2016-08-03 12:58:31,in_person,0.29,W,143.0,87.0,C13440-K1,C13440,,yahoo.com
3138064,30.06,2016-08-03 13:03:48,online,0.08,C,,87.0,C11923-K1,C11923,SM-G930F Build/NRD90M | UnknownOS | chrome 63.0 for android | UnknownScreen,anonymous.com
3138066,44.51,2016-08-03 13:06:11,in_person,0.11,W,299.0,87.0,C08623-K1,C08623,,gmail.com
3138068,170.96,2016-08-03 13:09:55,in_person,0.22,W,325.0,87.0,C06059-K1,C06059,,yahoo.com
3138069,160.88,2016-08-03 13:11:25,in_person,0.16,W,126.0,87.0,C02354-K1,C02354,,yahoo.com
3138087,374.96,2016-08-03 13:20:16,in_person,0.11,W,126.0,87.0,C02354-K1,C02354,,
3138089,49.01,2016-08-03 13:20:44,in_person,0.06,W,310.0,87.0,C11227-K1,C11227,,yahoo.com
3138149,116.99,2016-08-03 13:55:01,in_person,0.03,W,325.0,87.0,C13440-K1,C13440,,yahoo.com
3138153,29.0,2016-08-03 13:56:24,in_person,0.37,W,325.0,87.0,C02354-K1,C02354,,hotmail.com
3138154,225.95,2016-08-03 13:56:37,in_person,0.01,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3138161,117.56,2016-08-03 13:59:16,online,0.01,C,,87.0,C08962-K1,C08962,SM-G610M Build/MMB29K | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3138164,225.91,2016-08-03 14:01:17,in_person,0.03,W,299.0,87.0,C13440-K1,C13440,,aol.com
3138166,991.94,2016-08-03 14:02:50,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,aol.com
3138169,70.95,2016-08-03 14:03:35,online,0.27,C,,87.0,C11923-K1,C11923,Moto X Play Build/NPD26.48-24-1 | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3138173,112.99,2016-08-03 14:06:11,in_person,0.34,W,191.0,87.0,C13440-K1,C13440,,gmail.com
3138181,551.94,2016-08-03 14:10:44,in_person,0.06,W,325.0,87.0,C02354-K1,C02354,,aol.com
3138204,96.92,2016-08-03 14:21:33,in_person,0.03,W,472.0,87.0,C13440-K1,C13440,,gmail.com
3138207,91.93,2016-08-03 14:22:52,in_person,0.02,W,325.0,87.0,C02354-K1,C02354,,optonline.net
3138217,20.44,2016-08-03 14:24:46,online,0.15,C,,87.0,C08962-K1,C08962,Trident/7.0 | UnknownOS | ie 11.0 for desktop | UnknownScreen,gmail.com
3138237,44.01,2016-08-03 14:37:16,in_person,0.07,W,299.0,87.0,C08623-K1,C08623,,gmail.com
3138263,49.02,2016-08-03 14:48:57,in_person,0.13,W,264.0,87.0,C07671-K1,C07671,,icloud.com
3138264,61.07,2016-08-03 14:49:33,online,0.22,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | chrome 56.0 | UnknownScreen,hotmail.com
3138272,160.91,2016-08-03 14:51:24,in_person,0.18,W,325.0,87.0,C02354-K1,C02354,,
3138281,160.91,2016-08-03 14:57:13,in_person,0.13,W,325.0,87.0,C02354-K1,C02354,,aol.com
3138294,18.47,2016-08-03 15:02:32,online,0.09,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | edge 16.0 | UnknownScreen,anonymous.com
3138296,18.56,2016-08-03 15:03:37,online,0.02,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | edge 16.0 | UnknownScreen,anonymous.com
3138304,46.47,2016-08-03 15:05:35,in_person,0.03,W,231.0,87.0,C03575-K1,C03575,,outlook.com
3138305,24.19,2016-08-03 15:05:44,online,0.1,C,,87.0,C04597-K1,C04597,Moto X Play Build/NPD26.48-24-1 | UnknownOS | chrome 63.0 for android | UnknownScreen,gmail.com
3138311,76.93,2016-08-03 15:09:50,in_person,0.05,W,251.0,87.0,C13440-K1,C13440,,yahoo.com
3138314,116.99,2016-08-03 15:10:34,in_person,0.03,W,325.0,87.0,C02354-K1,C02354,,aol.com
3138316,117.07,2016-08-03 15:11:25,in_person,0.03,W,325.0,87.0,C13440-K1,C13440,,yahoo.com
3138318,18.62,2016-08-03 15:12:19,online,0.04,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | edge 16.0 | UnknownScreen,anonymous.com
3138319,389.95,2016-08-03 15:12:19,in_person,0.03,W,330.0,87.0,C02923-K1,C02923,,
3138342,11.63,2016-08-03 15:19:06,online,0.36,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | mobile safari 10.0 | UnknownScreen,prodigy.net.mx
3138346,77.96,2016-08-03 15:21:24,in_person,0.1,W,264.0,87.0,C09933-K1,C09933,,gmail.com
3138350,82.94,2016-08-03 15:22:12,in_person,0.17,W,494.0,87.0,C13440-K1,C13440,,gmail.com
3138351,49.99,2016-08-03 15:22:20,online,0.08,S,330.0,87.0,C08299-K1,C08299,iOS Device | iOS 9.3.5 | mobile safari 9.0 | 1024x768,
3138354,15.08,2016-08-03 15:23:23,online,0.09,S,330.0,87.0,C12267-K1,C12267,UnknownDevice | Android | chrome 63.0 | 1280x720,
3138357,37.4,2016-08-03 15:24:14,online,0.06,C,,87.0,C08962-K1,C08962,,gmail.com
3138386,59.04,2016-08-03 15:31:31,in_person,0.09,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3138392,25.45,2016-08-03 15:33:01,online,0.09,C,,87.0,C08962-K1,C08962,LG-D331 Build/LRX22G | UnknownOS | chrome | UnknownScreen,gmail.com
3138395,167.9,2016-08-03 15:33:20,online,0.03,C,,87.0,C13171-K1,C13171,,gmail.com
3138422,167.89,2016-08-03 15:41:50,online,0.42,C,,87.0,C11923-K1,C11923,,hotmail.com
3138424,124.89,2016-08-03 15:42:12,in_person,0.13,W,325.0,87.0,C02354-K1,C02354,,
3138433,167.98,2016-08-03 15:46:18,online,0.03,C,,87.0,C13171-K1,C13171,,hotmail.com
3138455,72.23,2016-08-03 15:51:49,in_person,0.26,W,110.0,87.0,C08945-K1,C08945,,yahoo.com
3138464,57.99,2016-08-03 15:53:05,in_person,0.18,W,204.0,87.0,C09998-K1,C09998,,gmail.com
3138465,167.86,2016-08-03 15:53:22,online,0.15,C,,87.0,C13171-K1,C13171,,hotmail.com
3138468,35.86,2016-08-03 15:54:11,in_person,0.4,W,272.0,87.0,C02354-K1,C02354,,gmail.com
3138479,134.87,2016-08-03 15:58:48,in_person,0.12,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3138483,213.0,2016-08-03 16:01:10,in_person,0.12,W,126.0,87.0,C07987-K1,C07987,,aol.com
3138495,300.01,2016-08-03 16:05:26,in_person,0.09,W,330.0,87.0,C02354-K1,C02354,,
3138496,108.47,2016-08-03 16:05:28,in_person,0.28,W,177.0,87.0,C08945-K1,C08945,,
3138500,38.91,2016-08-03 16:06:06,in_person,0.04,W,204.0,87.0,C13440-K1,C13440,,gmail.com
3138506,58.96,2016-08-03 16:08:00,in_person,0.18,W,272.0,87.0,C13440-K1,C13440,,gmail.com
3138513,170.94,2016-08-03 16:10:03,in_person,0.13,W,181.0,87.0,C13440-K1,C13440,,gmail.com
3138519,243.85,2016-08-03 16:12:10,in_person,0.02,W,177.0,87.0,C08945-K1,C08945,,
3138545,56.5,2016-08-03 16:17:25,in_person,0.01,W,204.0,87.0,C05876-K1,C05876,,gmail.com
3138547,145.97,2016-08-03 16:17:41,in_person,0.11,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3138551,49.01,2016-08-03 16:18:10,in_person,0.02,W,325.0,87.0,C03575-K1,C03575,,gmail.com
3138553,225.95,2016-08-03 16:18:19,in_person,0.12,W,310.0,87.0,C11464-K1,C11464,,yahoo.com
3138563,11.55,2016-08-03 16:21:25,online,0.33,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | firefox 57.0 | UnknownScreen,yahoo.com.mx
3138581,674.97,2016-08-03 16:26:27,in_person,0.25,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3138585,8.54,2016-08-03 16:28:14,online,0.11,C,,87.0,C08962-K1,C08962,rv:50.0 | UnknownOS | firefox | UnknownScreen,outlook.com
3138612,107.05,2016-08-03 16:35:12,in_person,0.18,W,494.0,87.0,C13440-K1,C13440,,
3138617,47.97,2016-08-03 16:36:00,in_person,0.28,W,325.0,87.0,C02354-K1,C02354,,gmail.com
3138632,49.07,2016-08-03 16:41:23,in_person,0.01,W,330.0,87.0,C13440-K1,C13440,,gmail.com
3138641,225.97,2016-08-03 16:44:41,in_person,0.02,W,310.0,87.0,C11464-K1,C11464,,yahoo.com
3138643,116.97,2016-08-03 16:44:49,in_person,0.07,W,143.0,87.0,C12311-K1,C12311,,gmail.com
3138646,20.96,2016-08-03 16:45:41,online,0.13,C,,87.0,C08962-K1,C08962,,gmail.com
3138666,80.43,2016-08-03 16:50:46,online,0.07,C,,87.0,C11923-K1,C11923,SM-G610M Build/MMB29K | UnknownOS | chrome 63.0 for android | UnknownScreen,hotmail.com
3138668,141.08,2016-08-03 16:51:27,in_person,0.15,W,204.0,87.0,C03575-K1,C03575,,gmail.com
3138674,68.14,2016-08-03 16:53:05,online,0.02,C,,87.0,C08962-K1,C08962,UnknownDevice | UnknownOS | mobile safari generic | UnknownScreen,hotmail.com
3138680,72.97,2016-08-03 16:54:32,in_person,0.12,W,325.0,87.0,C02354-K1,C02354,,
3138693,141.02,2016-08-03 16:58:12,in_person,0.32,W,204.0,87.0,C03575-K1,C03575,,gmail.com
3138702,67.97,2016-08-03 17:00:01,in_person,0.05,W,123.0,87.0,C13440-K1,C13440,,aol.com
3138708,149.46,2016-08-03 17:00:41,online,0.05,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | firefox 57.0 | UnknownScreen,hotmail.com
3138712,98.95,2016-08-03 17:01:14,online,0.81,C,,87.0,C08962-K1,C08962,Windows | UnknownOS | firefox 57.0 | UnknownScreen,hotmail.com
3138713,105.06,2016-08-03 17:01:25,in_person,0.06,W,205.0,87.0,C13440-K1,C13440,,icloud.com
3138715,117.0,2016-08-03 17:01:40,in_person,0.04,W,325.0,87.0,C13440-K1,C13440,,yahoo.com
3138720,47.99,2016-08-03 17:03:57,in_person,0.05,W,315.0,87.0,C13440-K1,C13440,,
3138731,29.78,2016-08-03 17:06:43,online,0.02,C,,87.0,C11923-K1,C11923,UnknownDevice | UnknownOS | safari generic | UnknownScreen,gmail.com
3138736,170.94,2016-08-03 17:07:39,in_person,0.09,W,204.0,87.0,C09998-K1,C09998,,gmail.com
3138738,49.06,2016-08-03 17:08:08,in_person,0.01,W,325.0,87.0,C13440-K1,C13440,,gmail.com
3138746,63.99,2016-08-03 17:10:07,in_person,0.14,W,433.0,87.0,C13440-K1,C13440,,gmail.com
